paper_id,paper_short_name,plot_id,plot_title,source_figure,data_type,row_index,x_variable,y_variable,x_units,y_units,x_description,y_description,source_file,doi,processing_note,air_400_cm3_s_x,air_400_cm3_s_y,gap_fig_4_centerline_velocity_single_orifice_1,air_570_cm3_s_x,air_570_cm3_s_y,gap_fig_4_centerline_velocity_single_orifice_2,air_930_cm3_s_x,air_930_cm3_s_y,gap_fig_4_centerline_velocity_single_orifice_3,air_1300_cm3_s_x,air_1300_cm3_s_y,gap_fig_4_centerline_velocity_single_orifice_4,air_2550_cm3_s_x,air_2550_cm3_s_y,gap_fig_4_centerline_velocity_single_orifice_5,air_4200_cm3_s_x,air_4200_cm3_s_y,gap_fig_4_centerline_velocity_single_orifice_6,air_5800_cm3_s_x,air_5800_cm3_s_y,height_0_50_m_x,height_0_50_m_y,gap_fig_6_velocity_profiles_single_orifice_1,height_1_00_m_x,height_1_00_m_y,gap_fig_6_velocity_profiles_single_orifice_2,height_1_50_m_x,height_1_50_m_y,gap_fig_6_velocity_profiles_single_orifice_3,height_2_00_m_x,height_2_00_m_y,gap_fig_6_velocity_profiles_single_orifice_4,height_2_75_m_x,height_2_75_m_y,air_130_cm3_s_x,air_130_cm3_s_y,gap_fig_13_volume_flux_ratio_single_orifice_1,gap_fig_13_volume_flux_ratio_single_orifice_2,gap_fig_13_volume_flux_ratio_single_orifice_3,gap_fig_13_volume_flux_ratio_single_orifice_4,gap_fig_13_volume_flux_ratio_single_orifice_5,air_6200_cm3_s_x,air_6200_cm3_s_y
kobus_1968,Kobus 1968,fig_6_velocity_profiles_single_orifice,Velocity profiles above a single orifice,Figure 6,single_orifice_velocity_profile,9,radial_distance,vertical_velocity,m,m/s,Radial distance from plume centerline,Vertical water velocity,velocity_profile_single_orifice.csv,https://doi.org/10.1061/9780872620131.065,Digitized x and y values divided by 10 to match the paper axes of 0–0.5 m and 0–1.2 m/s.,,,,,,,,,,,,,,,,,,,,,0.12966540138744415,0.07657699488147465,,,,,0.1286947416281457,0.532646270641159,,,,,,,,,,,,,,,
kobus_1968,Kobus 1968,fig_6_velocity_profiles_single_orifice,Velocity profiles above a single orifice,Figure 6,single_orifice_velocity_profile,10,radial_distance,vertical_velocity,m,m/s,Radial distance from plume centerline,Vertical water velocity,velocity_profile_single_orifice.csv,https://doi.org/10.1061/9780872620131.065,Digitized x and y values divided by 10 to match the paper axes of 0–0.5 m and 0–1.2 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1499417879704324,0.41533711309667326,,,,,,,,,,,,,,,
kobus_1968,Kobus 1968,fig_6_velocity_profiles_single_orifice,Velocity profiles above a single orifice,Figure 6,single_orifice_velocity_profile,11,radial_distance,vertical_velocity,m,m/s,Radial distance from plume centerline,Vertical water velocity,velocity_profile_single_orifice.csv,https://doi.org/10.1061/9780872620131.065,Digitized x and y values divided by 10 to match the paper axes of 0–0.5 m and 0–1.2 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19933865623213162,0.2699919398728291,,,,,,,,,,,,,,,
kobus_1968,Kobus 1968,fig_6_velocity_profiles_single_orifice,Velocity profiles above a single orifice,Figure 6,single_orifice_velocity_profile,12,radial_distance,vertical_velocity,m,m/s,Radial distance from plume centerline,Vertical water velocity,velocity_profile_single_orifice.csv,https://doi.org/10.1061/9780872620131.065,Digitized x and y values divided by 10 to match the paper axes of 0–0.5 m and 0–1.2 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24831667344084757,0.15707410494698912,,,,,,,,,,,,,,,
kobus_1968,Kobus 1968,fig_6_velocity_profiles_single_orifice,Velocity profiles above a single orifice,Figure 6,single_orifice_velocity_profile,13,radial_distance,vertical_velocity,m,m/s,Radial distance from plume centerline,Vertical water velocity,velocity_profile_single_orifice.csv,https://doi.org/10.1061/9780872620131.065,Digitized x and y values divided by 10 to match the paper axes of 0–0.5 m and 0–1.2 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2993193670389021,0.08674846203128972,,,,,,,,,,,,,,,
kobus_1968,Kobus 1968,fig_6_velocity_profiles_single_orifice,Velocity profiles above a single orifice,Figure 6,single_orifice_velocity_profile,14,radial_distance,vertical_velocity,m,m/s,Radial distance from plume centerline,Vertical water velocity,velocity_profile_single_orifice.csv,https://doi.org/10.1061/9780872620131.065,Digitized x and y values divided by 10 to match the paper axes of 0–0.5 m and 0–1.2 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3503158605391329,0.03466598695223873,,,,,,,,,,,,,,,
kobus_1968,Kobus 1968,fig_13_volume_flux_ratio_single_orifice,Volume flux ratio for a single orifice,Figure 13,single_orifice_volume_flux_ratio,1,volume_flux_ratio,distance_above_orifice,dimensionless,m,"Water volume flux divided by air volume flux, as plotted by Kobus",Vertical distance above orifice,volumeflux_singleOrifice.csv,https://doi.org/10.1061/9780872620131.065,Values kept on the physical plotting scale from the uploaded digitized data.,16.81834046329813,0.5094404722729129,,,,,,,,55.458561442347005,2.03014329733449,,6.964031072685756,0.5179365981591726,,32.408133145860134,2.01488218107119,,,,,,,,,,,,,,,,,,32.77310756773467,0.5330860282605876,,,,,,30.634716446784534,2.014953979318116
kobus_1968,Kobus 1968,fig_13_volume_flux_ratio_single_orifice,Volume flux ratio for a single orifice,Figure 13,single_orifice_volume_flux_ratio,2,volume_flux_ratio,distance_above_orifice,dimensionless,m,"Water volume flux divided by air volume flux, as plotted by Kobus",Vertical distance above orifice,volumeflux_singleOrifice.csv,https://doi.org/10.1061/9780872620131.065,Values kept on the physical plotting scale from the uploaded digitized data.,19.37994236196288,0.5093367636940194,,,,,,,,83.25764601469868,2.765859933586622,,18.271058326103653,1.011405949282516,,51.33215663984204,2.783346795504632,,,,,,,,,,,,,,,,,,65.9482853182557,1.0418643611451817,,,,,,49.164647340971854,2.783434548917542
kobus_1968,Kobus 1968,fig_13_volume_flux_ratio_single_orifice,Volume flux ratio for a single orifice,Figure 13,single_orifice_volume_flux_ratio,3,volume_flux_ratio,distance_above_orifice,dimensionless,m,"Water volume flux divided by air volume flux, as plotted by Kobus",Vertical distance above orifice,volumeflux_singleOrifice.csv,https://doi.org/10.1061/9780872620131.065,Values kept on the physical plotting scale from the uploaded digitized data.,22.92478136436613,0.5172904139368377,,,,,,,,94.56068447662066,3.275523778183305,,26.423350385416978,1.513100188470398,,66.18402289566319,3.284769796870793,,,,,,,,,,,,,,,,,,85.14913094205282,1.4864311285288334,,,,,,61.65195799802554,3.2849532812796047
kobus_1968,Kobus 1968,fig_13_volume_flux_ratio_single_orifice,Volume flux ratio for a single orifice,Figure 13,single_orifice_volume_flux_ratio,4,volume_flux_ratio,distance_above_orifice,dimensionless,m,"Water volume flux divided by air volume flux, as plotted by Kobus",Vertical distance above orifice,volumeflux_singleOrifice.csv,https://doi.org/10.1061/9780872620131.065,Values kept on the physical plotting scale from the uploaded digitized data.,52.354085021090725,1.0343175676349459,,,,,,,,,,,43.44073154436033,2.0225326831603194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
